일자,종가,대비,등락률,순자산가치(NAV),시가,고가,저가,거래량,거래대금,시가총액,순자산총액,상장좌수,기초지수_지수명,기초지수_종가,기초지수_대비,기초지수_등락률
"2026/06/17","142055","2505","1.80","142561.89","137720","142350","137610","16301201","2288510651182","31166867000000","31777045922536","219400000","코스피 200","1416.97","25.23","1.81"
"2026/06/16","139550","3260","2.39","140017.60","139500","140425","136650","16326022","2271868119641","30163732500000","30719860975797","216150000","코스피 200","1391.74","31.48","2.31"
"2026/06/15","136290","7020","5.43","136861.95","136320","137990","135720","21585193","2954894832243","29745292500000","29582710789704","218250000","코스피 200","1360.26","68.94","5.34"
"2026/06/12","129270","5420","4.38","129938.89","131505","135360","129260","23629787","3143998058521","28213177500000","28359162282520","218250000","코스피 200","1291.32","59.78","4.85"
"2026/06/11","123850","55","0.04","123879.35","119145","124875","117840","13788825","1681823327475","27030262500000","27036667832011","218250000","코스피 200","1231.54","4.42","0.36"
"2026/06/10","123795","6335","-4.87","123497.11","125915","128025","120360","17940673","2216875156003","27272038500000","26953243826659","220300000","코스피 200","1227.12","66.28","-5.12"
"2026/06/09","130130","10570","8.84","130142.49","124780","130445","121410","18130146","2292303401978","28472444000000","28670391197533","218800000","코스피 200","1293.40","106.86","9.01"
"2026/06/08","119560","11470","-8.75","119406.76","119015","125665","117930","28098581","3413734667022","26189618000000","26126199950938","219050000","코스피 200","1186.54","110.48","-8.52"
"2026/06/05","131030","7700","-5.55","130551.81","133445","134560","128485","24790445","3252339339845","28754533500000","28597374207950","219450000","코스피 200","1297.02","82.54","-5.98"
"2026/06/04","138730","2845","-2.01","138874.15","138375","140970","137460","17958598","2500404914460","30187648000000","30475931298841","217600000","코스피 200","1379.56","27.67","-1.97"
"2026/06/02","141575","180","0.13","141658.61","142700","143645","136430","25782083","3600942916104","30551885000000","30824912631173","215800000","코스피 200","1407.23","7.32","0.52"
"2026/06/01","141395","6580","4.88","140911.67","135000","142310","134815","25511969","3584492814075","30880668000000","30408738696293","218400000","코스피 200","1399.91","57.09","4.25"
"2026/05/29","134815","4825","3.71","135150.70","133530","134950","132000","18852382","2525014806132","29484040500000","29516912682249","218700000","코스피 200","1342.82","50.25","3.89"
"2026/05/28","129990","610","-0.47","130069.55","129535","131300","124255","23583705","3033094380663","28285824000000","28446210254402","217600000","코스피 200","1292.57","6.29","-0.48"
"2026/05/27","130600","3845","3.03","130689.88","129745","134855","129645","28161697","3740483057743","28163890000000","28438118174310","215650000","코스피 200","1298.86","38.33","3.04"
"2026/05/26","126755","3405","2.76","126816.88","126380","128250","125850","17406514","2214500638553","27524848250000","27348061056206","217150000","코스피 200","1260.53","34.50","2.81"
"2026/05/22","123350","290","0.24","123328.11","124105","124140","122120","18073093","2228655072864","26754615000000","26780699840501","216900000","코스피 200","1226.03","0.81","0.07"
"2026/05/21","123060","9720","8.58","123239.93","117695","123320","117525","19375734","2351044340251","26734785000000","26730741266762","217250000","코스피 200","1225.22","99.71","8.86"
"2026/05/20","113340","975","-0.85","113205.09","114795","115120","110485","22359555","2512841351764","24492774000000","24593805622294","216100000","코스피 200","1125.51","6.91","-0.61"
"2026/05/19","114315","3525","-2.99","113905.17","116105","116480","111755","22841558","2606372525049","24714903000000","24614907871971","216200000","코스피 200","1132.42","38.88","-3.32"
"2026/05/18","117840","640","0.55","117819.77","116060","119900","111545","26713441","3111640644885","25147056000000","25472633219573","213400000","코스피 200","1171.30","8.91","0.77"
"2026/05/15","117200","7655","-6.13","116936.58","124535","126140","115095","30488390","3657273920748","24998760000000","24954266510747","213300000","코스피 200","1162.39","80.78","-6.50"
"2026/05/14","124855","2200","1.79","125053.29","122790","125412","122605","23542845","2920084078171","26500473750000","26673867044875","212250000","코스피 200","1243.17","23.00","1.88"
"2026/05/13","122655","3555","2.98","122727.88","116485","122795","114905","23232596","2779462759078","25947665250000","26048993139189","211550000","코스피 200","1220.17","36.76","3.11"
"2026/05/12","119100","2705","-2.22","119029.00","124065","124800","115645","32050394","3845871580341","25284930000000","25180585591951","212300000","코스피 200","1183.41","28.03","-2.31"
"2026/05/11","121805","5995","5.18","121854.82","120630","123305","119900","27029568","3292696193348","26169804250000","25869778769246","214850000","코스피 200","1211.44","60.27","5.24"
"2026/05/08","115810","190","0.16","115782.38","113000","115870","112660","21327494","2442240799713","24986007500000","24875843818070","215750000","코스피 200","1151.17","1.31","0.11"
"2026/05/07","115620","2350","2.07","115637.16","115305","116180","111635","26974175","3077641058505","25014387000000","24948717786416","216350000","코스피 200","1149.86","20.23","1.79"
"2026/05/06","113270","7975","7.57","113580.77","111460","114320","110500","29550199","3334600979066","24721177500000","24573199739068","218250000","코스피 200","1129.63","79.97","7.62"
"2026/05/04","105295","5390","5.40","105509.31","102530","105300","101865","18089459","1881973742735","23085928750000","23027406469562","219250000","코스피 200","1049.66","57.51","5.80"
"2026/04/30","99905","1140","-1.13","99720.96","101755","102230","99845","16456253","1656348516423","21904171250000","21863819877194","219250000","코스피 200","992.15","14.44","-1.43"
"2026/04/29","101045","790","0.79","101172.04","99750","101300","99520","12365723","1242194360854","22154116250000","22181969875787","219250000","코스피 200","1006.59","7.56","0.76"
"2026/04/28","100700","460","0.46","100397.87","100855","102055","100420","14306466","1447912613240","22169105000000","22012233314834","220150000","코스피 200","999.03","3.70","0.37"
"2026/04/27","100240","2240","2.29","100471.90","98985","101165","98905","15757181","1579271989119","22278340000000","22118888451096","222250000","코스피 200","995.33","23.46","2.41"
"2026/04/24","98000","355","-0.36","98109.03","98695","99030","96910","16267003","1593207967421","21912800000000","21804732568980","223600000","코스피 200","971.87","3.75","-0.38"
"2026/04/23","98355","1055","1.08","98485.04","98435","99855","95675","23967308","2353889813571","22065944250000","22021254570944","224350000","코스피 200","975.62","11.10","1.15"
"2026/04/22","97300","380","0.39","97371.55","96985","97400","95840","18496018","1791766442803","21731955000000","21845306930043","223350000","코스피 200","964.52","2.26","0.23"
"2026/04/21","96920","2420","2.56","97137.73","95680","97010","95625","18194786","1758714070562","21903920000000","21695711734526","226000000","코스피 200","962.26","26.51","2.83"
"2026/04/20","94500","450","0.48","94468.65","94485","95435","93755","14275549","1352694117287","21300300000000","21349915642596","225400000","코스피 200","935.75","4.34","0.47"
"2026/04/17","94050","660","-0.70","94028.48","94555","94685","93630","13116521","1234915849692","21354052500000","21194020357830","227050000","코스피 200","931.41","6.46","-0.69"
"2026/04/16","94710","2045","2.21","94681.31","93460","94755","93035","16849470","1587073209024","21849597000000","21497391137603","230700000","코스피 200","937.87","21.27","2.32"
"2026/04/15","92665","2235","2.47","92541.94","93405","94180","92205","22556415","2104599222889","21521446250000","21349426677728","232250000","코스피 200","916.60","19.60","2.19"
"2026/04/14","90430","2550","2.90","90559.87","90245","91600","89955","17031936","1547278107823","20753685000000","21032529337194","229500000","코스피 200","897.00","26.22","3.01"
"2026/04/13","87880","775","-0.87","87912.03","86465","88090","86410","13658534","1196192645100","20260734000000","20175809892679","230550000","코스피 200","870.78","8.00","-0.91"
"2026/04/10","88655","1405","1.61","88715.15","88795","89805","88520","12112242","1078860254537","20200041750000","20453278533227","227850000","코스피 200","878.78","13.03","1.51"
"2026/04/09","87250","1750","-1.97","87412.22","88310","88735","87070","20553049","1801302309571","19705412500000","19916874663335","225850000","코스피 200","865.75","17.06","-1.93"
"2026/04/08","89000","6230","7.53","89121.61","87850","90070","87400","29329013","2598944245126","20100650000000","20128116480789","225850000","코스피 200","882.81","61.71","7.52"
"2026/04/07","82770","1020","1.25","82929.31","83555","84385","81685","19650427","1629374150130","18573588000000","18729585488835","224400000","코스피 200","821.10","9.26","1.14"
"2026/04/06","81750","1175","1.46","82002.51","81410","82855","81207","13066649","1070304761980","18312000000000","18401364284835","224000000","코스피 200","811.84","13.52","1.69"
"2026/04/03","80575","2385","3.05","80647.71","80210","81200","79605","14703488","1184866376189","17392113750000","18065086109350","215850000","코스피 200","798.32","23.69","3.06"
"2026/04/02","78190","3980","-4.84","78272.78","83215","83755","77020","34620279","2754705184651","16658379500000","16895179008023","213050000","코스피 200","774.63","39.21","-4.82"
"2026/04/01","82170","6740","8.94","82198.57","79935","82810","78885","22033489","1786391784886","17584380000000","17512405800314","214000000","코스피 200","813.84","69.27","9.30"
"2026/03/31","75430","3250","-4.13","75252.56","76285","78075","75110","23751281","1810749176999","16096762000000","16104048563221","213400000","코스피 200","744.57","35.75","-4.58"
"2026/03/30","78680","2545","-3.13","78828.01","77325","79150","76705","17986759","1408241157570","16554272000000","16821896931240","210400000","코스피 200","780.32","24.87","-3.09"
"2026/03/27","81225","375","-0.46","81194.79","78885","81545","77740","16138206","1283698675600","16638941250000","17083383962732","204850000","코스피 200","805.19","3.70","-0.46"
"2026/03/26","81600","2910","-3.44","81558.37","83600","83765","81220","17119972","1407280001943","16838160000000","16707232688118","206350000","코스피 200","808.89","29.81","-3.55"
"2026/03/25","84510","1005","1.20","84520.45","85300","86455","84300","16581770","1413954689303","17747100000000","17440795500243","210000000","코스피 200","838.70","11.06","1.34"
"2026/03/24","83505","2480","3.06","83415.57","84735","84820","80890","25572404","2122075361274","17561101500000","17517269763427","210300000","코스피 200","827.64","22.78","2.83"
"2026/03/23","81025","5635","-6.50","81077.89","83165","83360","80655","31562963","2577433599436","17148941250000","17050680260177","211650000","코스피 200","804.86","57.64","-6.68"
"2026/03/20","86660","90","-0.10","86861.53","87330","87750","86505","14345898","1249080969346","17613645000000","18384242589994","203250000","코스피 200","862.50","0.13","0.02"
"2026/03/19","86750","2620","-2.93","86850.98","86275","88395","86230","19623205","1706343480873","17814112500000","17652461765881","205350000","코스피 200","862.37","26.20","-2.95"
"2026/03/18","89370","4735","5.59","89468.35","86640","89580","86610","20662546","1825333778834","18798979500000","18372326301714","210350000","코스피 200","888.57","47.68","5.67"
"2026/03/17","84635","1650","1.99","84683.47","85700","85925","84520","17037815","1453343322423","17951083500000","17813167737934","212100000","코스피 200","840.89","14.06","1.70"
"2026/03/16","82985","1445","1.77","83277.23","81960","83155","81235","17076998","1408633692924","17547178250000","17663099792654","211450000","코스피 200","826.83","13.90","1.71"
"2026/03/13","81540","1660","-2.00","81873.83","80090","82515","79925","18409995","1501007081878","17225325000000","17312221075236","211250000","코스피 200","812.93","14.58","-1.76"
"2026/03/12","83200","625","-0.75","83330.44","83065","84092","82380","12702617","1055786221002","17538560000000","17603554620080","210800000","코스피 200","827.51","6.54","-0.78"
"2026/03/11","83825","925","1.12","84001.38","84950","86085","83045","20831097","1769327879153","17871490000000","17707491390193","213200000","코스피 200","834.05","11.03","1.34"
"2026/03/10","82900","4670","5.97","82886.30","82700","83990","81025","22322816","1845731747109","17491900000000","17671359782215","211000000","코스피 200","823.02","47.71","6.15"
"2026/03/09","78230","5330","-6.38","78105.50","77625","78955","75595","32610066","2516870366670","16275751500000","16480259556095","208050000","코스피 200","775.31","53.52","-6.46"
"2026/03/06","83560","10","-0.01","83476.79","81755","83800","80250","25625903","2118237796972","17681296000000","17367346540952","211600000","코스피 200","828.83","2.39","-0.29"
"2026/03/05","83570","7670","10.11","83714.44","84015","86700","82175","43909100","3704743089404","17792053000000","17713974879475","212900000","코스피 200","831.22","74.43","9.83"
"2026/03/04","75900","10805","-12.46","76238.72","83280","85100","75735","70124750","5560449110837","15885870000000","16231224427512","209300000","코스피 200","756.79","102.61","-11.94"
"2026/03/03","86705","7415","-7.88","86546.31","92035","92790","86705","39338166","3526239799688","17982617000000","18114142441785","207400000","코스피 200","859.40","73.94","-7.92"
"2026/02/27","94120","905","-0.95","93969.31","92990","95720","92480","32570375","3063336476600","19496958000000","19489234200366","207150000","코스피 200","933.34","10.68","-1.13"
"2026/02/26","95025","4135","4.55","95048.86","91555","95095","91325","24723198","2312333944452","19432612500000","19689371204231","204500000","코스피 200","944.02","40.19","4.45"
"2026/02/25","90890","1805","2.03","90825.53","89860","91850","89275","26181980","2374582025352","18423403000000","18573820738909","202700000","코스피 200","903.83","16.95","1.91"
"2026/02/24","89085","2145","2.47","89117.82","87025","89150","85905","19422609","1712629692273","17785820250000","18064181959632","199650000","코스피 200","886.88","21.39","2.47"
"2026/02/23","86940","640","0.74","86968.39","88025","88475","86160","20224734","1762703285216","17274978000000","17363239791671","198700000","코스피 200","865.49","5.90","0.69"
"2026/02/20","86300","1910","2.26","86371.82","84575","86430","84415","16572303","1420859445000","16957950000000","17162079674374","196500000","코스피 200","859.59","19.35","2.30"
"2026/02/19","84390","2530","3.09","84431.90","83910","84530","83412","19298748","1624989972558","16557318000000","16590868868306","196200000","코스피 200","840.24","25.65","3.15"
"2026/02/13","81860","115","-0.14","81851.45","81785","83120","81350","18091482","1486833143906","16069118000000","16059255047168","196300000","코스피 200","814.59","1.69","-0.21"
"2026/02/12","81975","2860","3.61","82017.02","80265","81985","79930","19692365","1603349417921","15894952500000","16099941503089","193900000","코스피 200","816.28","27.53","3.49"
"2026/02/11","79115","680","0.87","79252.57","78225","79585","77625","12643109","997756787796","15004159750000","15367074102561","189650000","코스피 200","788.75","7.99","1.02"
"2026/02/10","78435","95","0.12","78455.46","79300","79535","78355","14716930","1159572263879","14824215000000","14879078206301","189000000","코스피 200","780.76","0.18","-0.02"
"2026/02/09","78340","3145","4.18","78469.04","78365","78940","78000","17295874","1357759653014","14998193000000","14830649406401","191450000","코스피 200","780.94","32.84","4.39"
"2026/02/06","75195","815","-1.07","75178.96","73650","75655","72105","23275183","1727992227068","14204335500000","14393011276082","188900000","코스피 200","748.10","8.85","-1.17"
"2026/02/05","76010","3375","-4.25","76066.83","77150","78170","75625","23642888","1813286089096","14354488500000","14369023946081","188850000","코스피 200","756.95","33.43","-4.23"
"2026/02/04","79385","1095","1.40","79417.57","77635","79550","77265","19180981","1511593806246","15170473500000","14998007757564","191100000","코스피 200","790.38","10.84","1.39"
"2026/02/03","78290","5590","7.69","78326.40","75450","78290","75280","15709267","1209855597417","15317438500000","14968174203807","195650000","코스피 200","779.54","54.08","7.45"
"2026/02/02","72700","4605","-5.96","72899.95","75680","76705","72590","27331588","2028585739989","13907510000000","14262875131781","191300000","코스피 200","725.46","42.95","-5.59"
"2026/01/30","77305","270","0.35","77214.34","76485","78740","76460","16021987","1244151353009","14788446500000","14771102518472","191300000","코스피 200","768.41","2.82","0.37"
"2026/01/29","77035","940","1.24","76905.86","77195","77585","74585","21702202","1660577947714","14736795500000","14712090416742","191300000","코스피 200","765.59","6.87","0.91"
"2026/01/28","76175","1400","1.87","76209.82","75650","76500","75330","13993663","1062699813635","14633217500000","14578939374947","192100000","코스피 200","758.72","13.59","1.82"
"2026/01/27","74775","2470","3.42","74928.09","72070","74830","71420","13660438","1009418766588","14349322500000","14393685589025","191900000","코스피 200","745.13","25.09","3.48"
"2026/01/26","72305","720","-0.99","72408.19","73140","73605","72240","14355836","1042177100171","13911482000000","13895130730616","192400000","코스피 200","720.04","7.25","-1.00"
"2026/01/23","73025","495","0.68","73138.12","73005","73600","72110","14908170","1089018054876","13772515000000","14071773399369","188600000","코스피 200","727.29","4.99","0.69"
"2026/01/22","72530","775","1.08","72639.09","73135","73720","72275","17632701","1287808829394","13686411000000","13699732630778","188700000","코스피 200","722.30","7.36","1.03"
"2026/01/21","71755","565","0.79","71896.84","69900","71935","69840","16073534","1147208293068","13565282750000","13566934542033","189050000","코스피 200","714.94","6.46","0.91"
"2026/01/20","71190","590","-0.82","71247.36","71630","72080","70400","16270502","1159866317654","13180828500000","13469312596532","185150000","코스피 200","708.48","5.48","-0.77"
"2026/01/19","71780","1025","1.45","71800.46","70570","72065","70500","12430232","888491258609","13182397000000","13293854275920","183650000","코스피 200","713.96","9.32","1.32"
"2026/01/16","70755","740","1.06","70864.53","70245","71100","70015","16458718","1163868646795","12941089500000","13014270166735","182900000","코스피 200","704.64","8.25","1.18"
"2026/01/15","70015","1175","1.71","70036.18","68600","70015","68535","10321910","716479374263","12711223250000","12809616987144","181550000","코스피 200","696.39","10.63","1.55"
"2026/01/14","68840","375","0.55","68967.37","68325","68905","68180","11019346","756621177307","12425620000000","12521025749787","180500000","코스피 200","685.76","5.05","0.74"
"2026/01/13","68465","855","1.26","68470.45","68150","68525","67685","13474255","918845382656","12296314000000","12358915982878","179600000","코스피 200","680.71","7.85","1.17"
"2026/01/12","67610","430","0.64","67681.39","68035","68195","66810","13454910","910456682646","12217127000000","12155577072177","180700000","코스피 200","672.86","4.61","0.69"
"2026/01/09","67180","560","0.84","67212.51","66335","67395","65810","13826159","924891168069","12314094000000","12145300857716","183300000","코스피 200","668.25","4.07","0.61"
"2026/01/08","66620","100","-0.15","66801.07","66270","68010","66235","12739585","855792641328","12281397000000","12244636007201","184350000","코스피 200","664.18","0.30","-0.05"
"2026/01/07","66720","510","0.77","66835.82","67020","67825","65755","17669667","1180942476560","12463296000000","12321184069635","186800000","코스피 200","664.48","5.03","0.76"
"2026/01/06","66210","1170","1.80","66331.88","64845","66225","64075","17793210","1164552486448","12609694500000","12390794971336","190450000","코스피 200","659.45","10.71","1.65"
"2026/01/05","65040","2380","3.80","65259.32","63850","65120","63850","14492680","937962981323","12279552000000","12428636981807","188800000","코스피 200","648.74","24.57","3.94"
"2026/01/02","62660","1765","2.90","62795.12","60915","62760","60915","10756098","666069744401","12021321000000","11855719445249","191850000","코스피 200","624.17","18.19","3.00"
"2025/12/30","60895","175","0.29","60968.35","60455","61135","60330","10982224","669062618781","11719242750000","11696778103465","192450000","코스피 200","605.98","0.29","0.05"
"2025/12/29","60720","1610","2.72","60938.70","59640","60750","59630","12193588","735937732508","11721996000000","11727651871320","193050000","코스피 200","605.69","15.61","2.65"
"2025/12/26","59110","500","0.85","59230.83","58850","59415","58815","8018196","474424648552","11310698500000","11434511800299","191350000","코스피 200","590.08","5.87","1.00"
"2025/12/24","58610","15","0.03","58646.61","58920","58980","58595","9325111","548063580849","11033332500000","11222027977164","188250000","코스피 200","584.21","0.43","-0.07"
"2025/12/23","58595","170","0.29","58685.12","58715","59085","58540","10148621","596255969824","11015860000000","11047474442692","188000000","코스피 200","584.64","1.91","0.33"
"2025/12/22","58425","1305","2.28","58492.62","58340","58480","58090","10268728","598999312216","10791097500000","10996612526864","184700000","코스피 200","582.73","14.33","2.52"
"2025/12/19","57120","300","0.53","57053.95","57655","57725","56840","9591822","548576778611","10552920000000","10537865370589","184750000","코스피 200","568.40","2.75","0.49"
"2025/12/18","56820","670","-1.17","56782.46","56575","57240","56360","14319125","813166902848","10710570000000","10490560118864","188500000","코스피 200","565.65","6.97","-1.22"
"2025/12/17","57490","1090","1.93","57480.05","56630","57510","56330","10160817","579263032729","10652897000000","10834989411862","185300000","코스피 200","572.62","11.10","1.98"
"2025/12/16","56400","1255","-2.18","56365.41","57575","57770","56360","12221028","692978507301","10524240000000","10444509847619","186600000","코스피 200","561.52","12.97","-2.26"
"2025/12/15","57655","1340","-2.27","57668.15","57565","58125","57345","11192491","646136672921","10844905500000","10760876931587","188100000","코스피 200","574.49","13.44","-2.29"
"2025/12/12","58995","795","1.37","59013.50","58490","59085","58245","9123588","536677584040","11096959500000","11100438956007","188100000","코스피 200","587.93","7.77","1.34"
"2025/12/11","58200","480","-0.82","58221.86","59030","59310","58180","8650999","507024660317","10947420000000","10951532076079","188100000","코스피 200","580.16","5.36","-0.92"
"2025/12/10","58680","25","-0.04","58776.11","58850","59310","58535","7974892","469363587734","11078784000000","11055786378759","188800000","코스피 200","585.52","0.24","-0.04"
"2025/12/09","58705","315","-0.53","58799.57","58770","59050","58465","7769893","456414433367","11271360000000","11101358848326","192000000","코스피 200","585.76","3.41","-0.58"
"2025/12/08","59020","780","1.34","59140.65","58455","59025","57915","12087291","708801136977","11520704000000","11355004699982","195200000","코스피 200","589.17","8.36","1.44"
"2025/12/05","58240","1090","1.91","58300.58","57015","58240","56765","14185189","819154337089","11339328000000","11380273574543","194700000","코스피 200","580.81","11.06","1.94"
"2025/12/04","57150","145","-0.25","57195.34","57005","57150","56440","11107435","632057120564","11075670000000","11135933147036","193800000","코스피 200","569.75","1.04","-0.18"
"2025/12/03","57295","620","1.09","57299.66","56895","57610","56595","14608637","837085973296","11083717750000","11104674857776","193450000","코스피 200","570.79","5.07","0.90"
"2025/12/02","56675","1100","1.98","56787.23","55925","56805","55830","10143207","573638043545","10955277500000","10985490512965","193300000","코스피 200","565.72","11.76","2.12"
"2025/12/01","55575","75","-0.13","55610.20","56210","56425","55075","9238373","513963165427","10742647500000","10749450836634","193300000","코스피 200","553.96","0.04","-0.01"
"2025/11/28","55650","825","-1.46","55623.18","56740","56740","55555","11190217","624986409800","10620802500000","10751961253905","190850000","코스피 200","554.00","9.36","-1.66"
"2025/11/27","56475","395","0.70","56552.85","56590","57150","56215","12038706","681780144401","10721778750000","10793110917133","189850000","코스피 200","563.36","3.99","0.71"
"2025/11/26","56080","1475","2.70","56132.98","55080","56080","54720","14646050","815623302174","10826244000000","10656846677218","193050000","코스피 200","559.37","14.75","2.71"
"2025/11/25","54605","395","0.73","54654.28","55745","55920","54235","13967143","767441433738","10366759250000","10551008473229","189850000","코스피 200","544.62","3.81","0.70"
"2025/11/24","54210","15","-0.03","54265.04","55200","55365","54125","15174652","828864560271","10050534000000","10302218156866","185400000","코스피 200","540.81","0.45","0.08"
"2025/11/21","54225","2375","-4.20","54180.37","54185","54645","53925","20274935","1099608281548","10039758750000","10045040525589","185150000","코스피 200","540.36","23.84","-4.23"
"2025/11/20","56600","1190","2.15","56569.66","57030","57490","56500","16962616","966872195735","10408740000000","10473872473660","183900000","코스피 200","564.20","11.54","2.09"
"2025/11/19","55410","390","-0.70","55413.79","55925","55957","54330","18569595","1028144696086","10342276500000","10190596534004","186650000","코스피 200","552.66","3.79","-0.68"
"2025/11/18","55800","1915","-3.32","55789.33","56980","57490","55730","15573977","875123327993","10420650000000","10413078314016","186750000","코스피 200","556.45","20.20","-3.50"
"2025/11/17","57715","1205","2.13","57814.98","57400","57795","57075","11984469","690220225351","10700361000000","10796946914901","185400000","코스피 200","576.65","13.22","2.35"
"2025/11/14","56510","2560","-4.33","56493.15","57315","57700","56510","17102399","975416954354","10491081500000","10473830800337","185650000","코스피 200","563.43","25.22","-4.28"
"2025/11/13","59070","270","0.46","59019.81","58390","59360","58355","12559276","740682321415","10898415000000","10957026879946","184500000","코스피 200","588.65","1.92","0.33"
"2025/11/12","58800","605","1.04","58816.44","58145","58950","57850","12427003","728605226867","11004420000000","10851633032545","187150000","코스피 200","586.73","5.32","0.92"
"2025/11/11","58195","540","0.94","58283.28","58450","59530","57660","18535780","1085672931482","10603129000000","10907715055420","182200000","코스피 200","581.41","6.10","1.06"
"2025/11/10","57655","1710","3.06","57663.31","56510","58000","56355","13611878","781955309160","10628699250000","10506255828470","184350000","코스피 200","575.31","17.33","3.11"
"2025/11/07","55945","1030","-1.81","55925.13","55945","57135","54975","22145417","1238030472446","10375000250000","10309797608596","185450000","코스피 200","557.98","10.40","-1.83"
"2025/11/06","56975","310","0.55","56965.00","58030","58222","56255","17605598","1007027919750","10580257500000","10564159563258","185700000","코스피 200","568.38","2.98","0.53"
"2025/11/05","56665","1615","-2.77","56664.78","57175","57280","54470","33965758","1901066757360","10522690500000","10522650243310","185700000","코스피 200","565.40","16.54","-2.84"
"2025/11/04","58280","1650","-2.75","58321.52","59920","60010","58245","23332296","1373425043100","10819682000000","10830305819676","185650000","코스피 200","581.94","17.09","-2.85"
"2025/11/03","59930","1785","3.07","60025.65","58285","59930","58120","19716764","1173811163085","10787400000000","11143762355719","180000000","코스피 200","599.03","19.57","3.38"
"2025/10/31","58145","700","1.22","58064.34","57600","58180","57155","18545471","1074566883173","10466100000000","10451581550263","180000000","코스피 200","579.46","4.25","0.74"
"2025/10/30","57445","200","0.35","57635.35","57830","58365","57247","23644899","1366272704953","10340100000000","10374363634831","180000000","코스피 200","575.21","3.70","0.65"
"2025/10/29","57385","1175","2.09","57268.70","56900","57415","56150","14601944","831884675220","10449808500000","10308366351241","182100000","코스피 200","571.51","12.00","2.14"
"2025/10/28","56210","565","-1.00","56204.43","56340","56380","55640","13162981","737180711354","10269567000000","10234826076371","182700000","코스피 200","559.51","6.18","-1.09"
"2025/10/27","56775","1520","2.75","56821.82","56155","56790","56085","18654857","1056065100189","10401180000000","10381347191694","183200000","코스피 200","565.69","15.68","2.85"
"2025/10/24","55255","1405","2.61","55250.89","54555","55365","54395","15936025","876662953828","10426618500000","10121963476499","188700000","코스피 200","550.01","13.64","2.54"
"2025/10/23","53850","575","-1.06","53884.76","53620","54750","53450","13504911","729896922080","9929940000000","10168054772870","184400000","코스피 200","536.37","6.22","-1.15"
"2025/10/22","54425","610","1.13","54507.79","53645","54430","53135","15606950","843717730368","10218293750000","10051236700036","187750000","코스피 200","542.59","7.31","1.37"
"2025/10/21","53815","115","0.21","53779.68","54185","54950","53665","16921630","917263415109","10162962750000","10097134531622","188850000","코스피 200","535.28","0.00","0.00"
"2025/10/20","53700","965","1.83","53778.19","53190","53720","52365","13813038","736721701812","10071435000000","10156010371876","187550000","코스피 200","535.28","9.80","1.86"
"2025/10/17","52735","150","0.29","52795.34","52360","53450","52250","15731156","830726360303","9774432250000","9901766160434","185350000","코스피 200","525.48","1.03","0.20"
"2025/10/16","52585","1345","2.62","52687.81","51320","52585","51320","17545461","918376243568","10012184000000","9765685738955","190400000","코스피 200","524.45","13.90","2.72"
"2025/10/15","51240","1385","2.78","51298.76","50100","51280","50055","14711160","749226452628","9884196000000","9767283658430","192900000","코스피 200","510.55","13.66","2.75"
"2025/10/14","49855","510","-1.01","49929.02","50615","51345","49465","18269212","919623895029","9534768750000","9631306994438","191250000","코스피 200","496.89","4.98","-0.99"
"2025/10/13","50365","465","-0.91","50431.38","49780","50365","49395","12559935","629005194756","9393072500000","9645001816119","186500000","코스피 200","501.87","5.10","-1.01"
"2025/10/10","50830","1260","2.54","50941.86","50500","51060","50175","15955272","809539660474","9406091500000","9500657416042","185050000","코스피 200","506.97","13.56","2.75"
"2025/10/02","49570","1435","2.98","49579.47","49305","50070","49130","19649694","977288053182","9210106000000","9174680567783","185800000","코스피 200","493.41","14.04","2.93"
"2025/10/01","48135","500","1.05","48176.13","47845","48210","47845","6035418","290046363244","8979584250000","8951125778178","186550000","코스피 200","479.37","5.34","1.13"
"2025/09/30","47635","130","-0.27","47639.83","47745","47900","47550","6890501","328655474772","8648134250000","8887210743794","181550000","코스피 200","474.03","1.19","-0.25"
"2025/09/29","47765","720","1.53","47762.91","47360","47857","47360","8495289","405414686127","8561876250000","8671357119751","179250000","코스피 200","475.22","7.19","1.54"
"2025/09/26","47045","1155","-2.40","46987.97","47700","47725","46680","14027415","659966060823","8277567750000","8422593995793","175950000","코스피 200","468.03","12.60","-2.62"
"2025/09/25","48200","15","0.03","48248.61","47910","48315","47845","11171542","538271149680","8406080000000","8489342651830","174400000","코스피 200","480.63","0.24","0.05"
"2025/09/24","48185","150","-0.31","48223.56","48385","48525","47745","12615782","606991781291","8299866250000","8410188217652","172250000","코스피 200","480.39","1.15","-0.24"
"2025/09/23","48335","385","0.80","48343.89","48310","48465","48000","10932893","527754822229","8204866250000","8327235004345","169750000","코스피 200","481.54","3.25","0.68"
"2025/09/22","47950","465","0.98","48017.24","47765","48220","47745","12238682","587413435959","8177872500000","8150926215387","170550000","코스피 200","478.29","4.85","1.02"
"2025/09/19","47485","175","-0.37","47530.00","47740","47865","47360","10653737","506259586774","7982228500000","8106241045109","168100000","코스피 200","473.44","1.90","-0.40"
"2025/09/18","47660","820","1.75","47718.77","47170","47695","46965","11716736","556361390086","8025944000000","8021526011224","168400000","코스피 200","475.34","8.35","1.79"
"2025/09/17","46840","580","-1.22","46883.96","47140","47140","46710","11708392","549075231776","7754362000000","7895258125767","165550000","코스피 200","466.99","5.86","-1.24"
